id,modified,datasetid,institutioncode,collectioncode,eventid,datecollected,seasoncollected,yearcollected,startyearcollected,endyearcollected,monthcollected,startmonthcollected,endmonthcollected,daycollected,startdaycollected,enddaycollected,timeofday,starttimeofday,endtimeofday,timezone,waterbody,country,stateprovince,county,recordnumber,fieldnumber,decimallongitude,startdecimallongitude,enddecimallongitude,decimallatitude,startdecimallatitude,enddecimallatitude,coordinateuncertaintyinmeters,georeferenceprotocol,minimumdepthinmeters,maximumdepthinmeters,occurrenceid,scientificname,scientificnameid,aphiaid,rankname,scientificnameaccepted,scientificnameauthorship,aphiaidaccepted,kingdom,phylum,class,order,family,genus,subgenus,specificepithet,infraspecificepithet,occurrenceremarks,basisofrecord,typestatus,catalognumber,references,recordedby,identifiedby,yearidentified,monthidentified,dayidentified,preparations,samplingeffort,samplingprotocol,qc,datageneralizations,eventremarks,locationremarks,associatedsequences,associatedmedia,organismid,geodeticdatum,dynamicproperties,identificationverificationstatus,identificationreferences,organismquantity,organismquantitytype,samplesizevalue,samplesizeunit,materialsampleid,taxonconceptid
43850439,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Izmir bay_1978_1-20,1978-01-01T00:00:00,winter,1978,,,,,,,,,,,,,,,,,,Izmir bay_1978_1-20,27.139167,,,38.418611,,,,,1,20,TUR-Mollusca_Mediterranean_LiteratureData-887,Mytilaster lineatus,urn:lsid:marinespecies.org:taxname:140476,http://marinespecies.org/aphia.php?p=taxdetails&id=140476,Species,Mytilaster lineatus,"(Gmelin, 1791)",http://marinespecies.org/aphia.php?p=taxdetails&id=140476,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilaster,,lineatus,,Kocatas 1978; Name in original file: Mytilaster lineatus,HumanObservation,,TUR-Mollusca_Mediterranean_LiteratureData-887,,,,,,,,,,17960543,,,,,,,,,,,,,,,,
43850440,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Izmir bay_1978_1-20,1978-01-01T00:00:00,winter,1978,,,,,,,,,,,,,,,,,,Izmir bay_1978_1-20,27.139167,,,38.418611,,,,,1,20,TUR-Mollusca_Mediterranean_LiteratureData-888,Mytilaster lineatus,urn:lsid:marinespecies.org:taxname:140476,http://marinespecies.org/aphia.php?p=taxdetails&id=140476,Species,Mytilaster lineatus,"(Gmelin, 1791)",http://marinespecies.org/aphia.php?p=taxdetails&id=140476,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilaster,,lineatus,,Kocatas 1978; Name in original file: Mytilaster lineatus,HumanObservation,,TUR-Mollusca_Mediterranean_LiteratureData-888,,,,,,,,,,17960543,,,,,,,,,,,,,,,,
43850441,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Izmir bay_1978_1-20,1978-01-01T00:00:00,winter,1978,,,,,,,,,,,,,,,,,,Izmir bay_1978_1-20,27.139167,,,38.418611,,,,,1,20,TUR-Mollusca_Mediterranean_LiteratureData-889,Mytilaster lineatus,urn:lsid:marinespecies.org:taxname:140476,http://marinespecies.org/aphia.php?p=taxdetails&id=140476,Species,Mytilaster lineatus,"(Gmelin, 1791)",http://marinespecies.org/aphia.php?p=taxdetails&id=140476,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilaster,,lineatus,,Kocatas 1978; Name in original file: Mytilaster lineatus,HumanObservation,,TUR-Mollusca_Mediterranean_LiteratureData-889,,,,,,,,,,17960543,,,,,,,,,,,,,,,,
43850442,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Izmir bay_1978_1-20,1978-01-01T00:00:00,winter,1978,,,,,,,,,,,,,,,,,,Izmir bay_1978_1-20,27.139167,,,38.418611,,,,,1,20,TUR-Mollusca_Mediterranean_LiteratureData-655,Pseudochama gryphina,urn:lsid:marinespecies.org:taxname:139122,http://marinespecies.org/aphia.php?p=taxdetails&id=139122,Species,Pseudochama gryphina,"(Lamarck, 1819)",http://marinespecies.org/aphia.php?p=taxdetails&id=139122,Animalia,Mollusca,Bivalvia,Venerida,Chamidae,Pseudochama,,gryphina,,Kocatas 1978; Name in original file: Chama gryphina,HumanObservation,,TUR-Mollusca_Mediterranean_LiteratureData-655,,,,,,,,,,17960543,,,,,,,,,,,,,,,,
43850443,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Izmir bay_1978_1-20,1978-01-01T00:00:00,winter,1978,,,,,,,,,,,,,,,,,,Izmir bay_1978_1-20,27.139167,,,38.418611,,,,,1,20,TUR-Mollusca_Mediterranean_LiteratureData-656,Pseudochama gryphina,urn:lsid:marinespecies.org:taxname:139122,http://marinespecies.org/aphia.php?p=taxdetails&id=139122,Species,Pseudochama gryphina,"(Lamarck, 1819)",http://marinespecies.org/aphia.php?p=taxdetails&id=139122,Animalia,Mollusca,Bivalvia,Venerida,Chamidae,Pseudochama,,gryphina,,Kocatas 1978; Name in original file: Chama gryphina,HumanObservation,,TUR-Mollusca_Mediterranean_LiteratureData-656,,,,,,,,,,17960543,,,,,,,,,,,,,,,,
43850444,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Izmir bay_1978_1-20,1978-01-01T00:00:00,winter,1978,,,,,,,,,,,,,,,,,,Izmir bay_1978_1-20,27.139167,,,38.418611,,,,,1,20,TUR-Mollusca_Mediterranean_LiteratureData-947,Pusillina marginata,urn:lsid:marinespecies.org:taxname:141336,http://marinespecies.org/aphia.php?p=taxdetails&id=141336,Species,Pusillina marginata,"(Michaud, 1830)",http://marinespecies.org/aphia.php?p=taxdetails&id=141336,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Pusillina,,marginata,,Kocatas 1978; Name in original file: Rissoa marginata,HumanObservation,,TUR-Mollusca_Mediterranean_LiteratureData-947,,,,,,,,,,17960543,,,,,,,,,,,,,,,,
43850445,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Izmir bay_1978_1-20,1978-01-01T00:00:00,winter,1978,,,,,,,,,,,,,,,,,,Izmir bay_1978_1-20,27.139167,,,38.418611,,,,,1,20,TUR-Mollusca_Mediterranean_LiteratureData-229,Alvania cimex,urn:lsid:marinespecies.org:taxname:141167,http://marinespecies.org/aphia.php?p=taxdetails&id=141167,Species,Alvania cimex,"(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=141167,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Alvania,,cimex,,Kocatas 1978; Name in original file: Alvania cimex,HumanObservation,,TUR-Mollusca_Mediterranean_LiteratureData-229,,,,,,,,,,17960543,,,,,,,,,,,,,,,,
43850446,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Izmir bay_1978_1-20,1978-01-01T00:00:00,winter,1978,,,,,,,,,,,,,,,,,,Izmir bay_1978_1-20,27.139167,,,38.418611,,,,,1,20,TUR-Mollusca_Mediterranean_LiteratureData-1617,Barleeia unifasciata,urn:lsid:marinespecies.org:taxname:138843,http://marinespecies.org/aphia.php?p=taxdetails&id=138843,Species,Barleeia unifasciata,"(Montagu, 1803)",http://marinespecies.org/aphia.php?p=taxdetails&id=138843,Animalia,Mollusca,Gastropoda,Littorinimorpha,Barleeiidae,Barleeia,,unifasciata,,Kocatas 1978; Name in original file: Barleeia rubra,HumanObservation,,TUR-Mollusca_Mediterranean_LiteratureData-1617,,,,,,,,,,17960543,,,,,,,,,,,,,,,,
43850447,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Izmir bay_1978_1-20,1978-01-01T00:00:00,winter,1978,,,,,,,,,,,,,,,,,,Izmir bay_1978_1-20,27.139167,,,38.418611,,,,,1,20,TUR-Mollusca_Mediterranean_LiteratureData-554,Acanthochitona fascicularis,urn:lsid:marinespecies.org:taxname:138677,http://marinespecies.org/aphia.php?p=taxdetails&id=138677,Species,Acanthochitona fascicularis,"(Linnaeus, 1767)",http://marinespecies.org/aphia.php?p=taxdetails&id=138677,Animalia,Mollusca,Polyplacophora,Chitonida,Acanthochitonidae,Acanthochitona,,fascicularis,,Kocatas 1978; Name in original file: Acanthochiton fascicularis,HumanObservation,,TUR-Mollusca_Mediterranean_LiteratureData-554,,,,,,,,,,17960543,,,,,,,,,,,,,,,,
43850448,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Izmir bay_1978_1-20,1978-01-01T00:00:00,winter,1978,,,,,,,,,,,,,,,,,,Izmir bay_1978_1-20,27.139167,,,38.418611,,,,,1,20,TUR-Mollusca_Mediterranean_LiteratureData-1678,Felimare villafranca,urn:lsid:marinespecies.org:taxname:597536,http://marinespecies.org/aphia.php?p=taxdetails&id=597536,Species,Felimare villafranca,"(Risso, 1818)",http://marinespecies.org/aphia.php?p=taxdetails&id=597536,Animalia,Mollusca,Gastropoda,Nudibranchia,Chromodorididae,Felimare,,villafranca,,Kocatas 1978; Name in original file: Felimare villafranca,HumanObservation,,TUR-Mollusca_Mediterranean_LiteratureData-1678,,,,,,,,,,17960543,,,,,,,,,,,,,,,,
43850449,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Izmir bay_1978_1-20,1978-01-01T00:00:00,winter,1978,,,,,,,,,,,,,,,,,,Izmir bay_1978_1-20,27.139167,,,38.418611,,,,,1,20,TUR-Mollusca_Mediterranean_LiteratureData-1635,Gibbula varia,urn:lsid:marinespecies.org:taxname:141803,http://marinespecies.org/aphia.php?p=taxdetails&id=141803,Species,Steromphala varia,"(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=1039845,Animalia,Mollusca,Gastropoda,Trochida,Trochidae,Steromphala,,varia,,Kocatas 1978; Name in original file: Gibbula varia,HumanObservation,,TUR-Mollusca_Mediterranean_LiteratureData-1635,,,,,,,,,,17960543,,,,,,,,,,,,,,,,
43850450,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Izmir bay_1978_1-20,1978-01-01T00:00:00,winter,1978,,,,,,,,,,,,,,,,,,Izmir bay_1978_1-20,27.139167,,,38.418611,,,,,1,20,TUR-Mollusca_Mediterranean_LiteratureData-555,Acanthochitona fascicularis,urn:lsid:marinespecies.org:taxname:138677,http://marinespecies.org/aphia.php?p=taxdetails&id=138677,Species,Acanthochitona fascicularis,"(Linnaeus, 1767)",http://marinespecies.org/aphia.php?p=taxdetails&id=138677,Animalia,Mollusca,Polyplacophora,Chitonida,Acanthochitonidae,Acanthochitona,,fascicularis,,Kocatas 1978; Name in original file: Acanthochitona fascicularis,HumanObservation,,TUR-Mollusca_Mediterranean_LiteratureData-555,,,,,,,,,,17960543,,,,,,,,,,,,,,,,
43850451,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Izmir bay_1978_1-20,1978-01-01T00:00:00,winter,1978,,,,,,,,,,,,,,,,,,Izmir bay_1978_1-20,27.139167,,,38.418611,,,,,1,20,TUR-Mollusca_Mediterranean_LiteratureData-1128,Monophorus perversus,urn:lsid:marinespecies.org:taxname:141720,http://marinespecies.org/aphia.php?p=taxdetails&id=141720,Species,Monophorus perversus,"(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=141720,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Triphoridae,Monophorus,,perversus,,Kocatas 1978; Name in original file: Triphora perversa,HumanObservation,,TUR-Mollusca_Mediterranean_LiteratureData-1128,,,,,,,,,,17960543,,,,,,,,,,,,,,,,
43850452,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Izmir bay_1978_1-20,1978-01-01T00:00:00,winter,1978,,,,,,,,,,,,,,,,,,Izmir bay_1978_1-20,27.139167,,,38.418611,,,,,1,20,TUR-Mollusca_Mediterranean_LiteratureData-1129,Monophorus perversus,urn:lsid:marinespecies.org:taxname:141720,http://marinespecies.org/aphia.php?p=taxdetails&id=141720,Species,Monophorus perversus,"(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=141720,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Triphoridae,Monophorus,,perversus,,Kocatas 1978; Name in original file: Triphora perversa,HumanObservation,,TUR-Mollusca_Mediterranean_LiteratureData-1129,,,,,,,,,,17960543,,,,,,,,,,,,,,,,
43850453,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Izmir bay_1978_1-20,1978-01-01T00:00:00,winter,1978,,,,,,,,,,,,,,,,,,Izmir bay_1978_1-20,27.139167,,,38.418611,,,,,1,20,TUR-Mollusca_Mediterranean_LiteratureData-1130,Monophorus perversus,urn:lsid:marinespecies.org:taxname:141720,http://marinespecies.org/aphia.php?p=taxdetails&id=141720,Species,Monophorus perversus,"(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=141720,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Triphoridae,Monophorus,,perversus,,Kocatas 1978; Name in original file: Triphora pervosa,HumanObservation,,TUR-Mollusca_Mediterranean_LiteratureData-1130,,,,,,,,,,17960543,,,,,,,,,,,,,,,,
43850454,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Izmir bay_1978_1-20,1978-01-01T00:00:00,winter,1978,,,,,,,,,,,,,,,,,,Izmir bay_1978_1-20,27.139167,,,38.418611,,,,,1,20,TUR-Mollusca_Mediterranean_LiteratureData-946,Pusillina marginata,urn:lsid:marinespecies.org:taxname:141336,http://marinespecies.org/aphia.php?p=taxdetails&id=141336,Species,Pusillina marginata,"(Michaud, 1830)",http://marinespecies.org/aphia.php?p=taxdetails&id=141336,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Pusillina,,marginata,,Kocatas 1978; Name in original file: Rissoa marginata,HumanObservation,,TUR-Mollusca_Mediterranean_LiteratureData-946,,,,,,,,,,17960543,,,,,,,,,,,,,,,,
43850455,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Izmir bay_1978_1-20,1978-01-01T00:00:00,winter,1978,,,,,,,,,,,,,,,,,,Izmir bay_1978_1-20,27.139167,,,38.418611,,,,,1,20,TUR-Mollusca_Mediterranean_LiteratureData-1403,Rissoa splendida,urn:lsid:marinespecies.org:taxname:141370,http://marinespecies.org/aphia.php?p=taxdetails&id=141370,Species,Rissoa splendida,"Eichwald, 1830",http://marinespecies.org/aphia.php?p=taxdetails&id=141370,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Rissoa,,splendida,,Kocatas 1978; Name in original file: Rissoa splendida,HumanObservation,,TUR-Mollusca_Mediterranean_LiteratureData-1403,,,,,,,,,,17960543,,,,,,,,,,,,,,,,
43850456,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Izmir bay_1978_1-20,1978-01-01T00:00:00,winter,1978,,,,,,,,,,,,,,,,,,Izmir bay_1978_1-20,27.139167,,,38.418611,,,,,1,20,TUR-Mollusca_Mediterranean_LiteratureData-1404,Rissoa splendida,urn:lsid:marinespecies.org:taxname:141370,http://marinespecies.org/aphia.php?p=taxdetails&id=141370,Species,Rissoa splendida,"Eichwald, 1830",http://marinespecies.org/aphia.php?p=taxdetails&id=141370,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Rissoa,,splendida,,Kocatas 1978; Name in original file: Rissoa splendida,HumanObservation,,TUR-Mollusca_Mediterranean_LiteratureData-1404,,,,,,,,,,17960543,,,,,,,,,,,,,,,,
43850457,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Izmir bay_1978_1-20,1978-01-01T00:00:00,winter,1978,,,,,,,,,,,,,,,,,,Izmir bay_1978_1-20,27.139167,,,38.418611,,,,,1,20,TUR-Mollusca_Mediterranean_LiteratureData-1405,Rissoa splendida,urn:lsid:marinespecies.org:taxname:141370,http://marinespecies.org/aphia.php?p=taxdetails&id=141370,Species,Rissoa splendida,"Eichwald, 1830",http://marinespecies.org/aphia.php?p=taxdetails&id=141370,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Rissoa,,splendida,,Kocatas 1978; Name in original file: Rissoa splendida,HumanObservation,,TUR-Mollusca_Mediterranean_LiteratureData-1405,,,,,,,,,,17960543,,,,,,,,,,,,,,,,
43850458,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Izmir bay_1978_1-20,1978-01-01T00:00:00,winter,1978,,,,,,,,,,,,,,,,,,Izmir bay_1978_1-20,27.139167,,,38.418611,,,,,1,20,TUR-Mollusca_Mediterranean_LiteratureData-854,Rissoa porifera,urn:lsid:marinespecies.org:taxname:153669,http://marinespecies.org/aphia.php?p=taxdetails&id=153669,Subspecies,Rissoa lilacina porifera,"(Lovén, 1846)",http://marinespecies.org/aphia.php?p=taxdetails&id=246026,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Rissoa,,lilacina,porifera,Kocatas 1978; Name in original file: Rissoa porifera,HumanObservation,,TUR-Mollusca_Mediterranean_LiteratureData-854,,,,,,,,,,17960543,,,,,,,,,,,,,,,,
43850459,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Izmir bay_1978_1-20,1978-01-01T00:00:00,winter,1978,,,,,,,,,,,,,,,,,,Izmir bay_1978_1-20,27.139167,,,38.418611,,,,,1,20,TUR-Mollusca_Mediterranean_LiteratureData-892,Pusillina lineolata,urn:lsid:marinespecies.org:taxname:141335,http://marinespecies.org/aphia.php?p=taxdetails&id=141335,Species,Pusillina lineolata,"(Michaud, 1830)",http://marinespecies.org/aphia.php?p=taxdetails&id=141335,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Pusillina,,lineolata,,Kocatas 1978; Name in original file: Rissoa lineata,HumanObservation,,TUR-Mollusca_Mediterranean_LiteratureData-892,,,,,,,,,,17960543,,,,,,,,,,,,,,,,
43850460,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Izmir bay_1978_1-20,1978-01-01T00:00:00,winter,1978,,,,,,,,,,,,,,,,,,Izmir bay_1978_1-20,27.139167,,,38.418611,,,,,1,20,TUR-Mollusca_Mediterranean_LiteratureData-1385,Rissoa similis,urn:lsid:marinespecies.org:taxname:141369,http://marinespecies.org/aphia.php?p=taxdetails&id=141369,Species,Rissoa similis,"Scacchi, 1836",http://marinespecies.org/aphia.php?p=taxdetails&id=141369,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Rissoa,,similis,,Kocatas 1978; Name in original file: Rissoa similis,HumanObservation,,TUR-Mollusca_Mediterranean_LiteratureData-1385,,,,,,,,,,17960543,,,,,,,,,,,,,,,,
43850461,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Izmir bay_1978_1-20,1978-01-01T00:00:00,winter,1978,,,,,,,,,,,,,,,,,,Izmir bay_1978_1-20,27.139167,,,38.418611,,,,,1,20,TUR-Mollusca_Mediterranean_LiteratureData-1386,Rissoa similis,urn:lsid:marinespecies.org:taxname:141369,http://marinespecies.org/aphia.php?p=taxdetails&id=141369,Species,Rissoa similis,"Scacchi, 1836",http://marinespecies.org/aphia.php?p=taxdetails&id=141369,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Rissoa,,similis,,Kocatas 1978; Name in original file: Rissoa similis,HumanObservation,,TUR-Mollusca_Mediterranean_LiteratureData-1386,,,,,,,,,,17960543,,,,,,,,,,,,,,,,
43850462,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Izmir bay_1978_1-20,1978-01-01T00:00:00,winter,1978,,,,,,,,,,,,,,,,,,Izmir bay_1978_1-20,27.139167,,,38.418611,,,,,1,20,TUR-Mollusca_Mediterranean_LiteratureData-1387,Rissoa similis,urn:lsid:marinespecies.org:taxname:141369,http://marinespecies.org/aphia.php?p=taxdetails&id=141369,Species,Rissoa similis,"Scacchi, 1836",http://marinespecies.org/aphia.php?p=taxdetails&id=141369,Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Rissoa,,similis,,Kocatas 1978; Name in original file: Rissoa similis,HumanObservation,,TUR-Mollusca_Mediterranean_LiteratureData-1387,,,,,,,,,,17960543,,,,,,,,,,,,,,,,
43850463,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Izmir bay_1978_1-20,1978-01-01T00:00:00,winter,1978,,,,,,,,,,,,,,,,,,Izmir bay_1978_1-20,27.139167,,,38.418611,,,,,1,20,TUR-Mollusca_Mediterranean_LiteratureData-1477,Tricolia tenuis,urn:lsid:marinespecies.org:taxname:141703,http://marinespecies.org/aphia.php?p=taxdetails&id=141703,Species,Tricolia tenuis,"(Michaud, 1829)",http://marinespecies.org/aphia.php?p=taxdetails&id=141703,Animalia,Mollusca,Gastropoda,Trochida,Phasianellidae,Tricolia,,tenuis,,Kocatas 1978; Name in original file: Tricolia tenuis,HumanObservation,,TUR-Mollusca_Mediterranean_LiteratureData-1477,,,,,,,,,,17960543,,,,,,,,,,,,,,,,
43850464,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Izmir bay_1978_1-20,1978-01-01T00:00:00,winter,1978,,,,,,,,,,,,,,,,,,Izmir bay_1978_1-20,27.139167,,,38.418611,,,,,1,20,TUR-Mollusca_Mediterranean_LiteratureData-1478,Tricolia tenuis,urn:lsid:marinespecies.org:taxname:141703,http://marinespecies.org/aphia.php?p=taxdetails&id=141703,Species,Tricolia tenuis,"(Michaud, 1829)",http://marinespecies.org/aphia.php?p=taxdetails&id=141703,Animalia,Mollusca,Gastropoda,Trochida,Phasianellidae,Tricolia,,tenuis,,Kocatas 1978; Name in original file: Tricolia tenuis,HumanObservation,,TUR-Mollusca_Mediterranean_LiteratureData-1478,,,,,,,,,,17960543,,,,,,,,,,,,,,,,
43850465,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Izmir bay_1978_1-20,1978-01-01T00:00:00,winter,1978,,,,,,,,,,,,,,,,,,Izmir bay_1978_1-20,27.139167,,,38.418611,,,,,1,20,TUR-Mollusca_Mediterranean_LiteratureData-1715,Cerithium rupestre,urn:lsid:marinespecies.org:taxname:139064,http://marinespecies.org/aphia.php?p=taxdetails&id=139064,Species,Cerithium vulgatum,"Bruguière, 1792",http://marinespecies.org/aphia.php?p=taxdetails&id=139066,Animalia,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Cerithiidae,Cerithium,,vulgatum,,Kocatas 1978; Name in original file: Cerithium rupestre,HumanObservation,,TUR-Mollusca_Mediterranean_LiteratureData-1715,,,,,,,,,,17960543,,,,,,,,,,,,,,,,
43850466,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Izmir bay_1978_1-20,1978-01-01T00:00:00,winter,1978,,,,,,,,,,,,,,,,,,Izmir bay_1978_1-20,27.139167,,,38.418611,,,,,1,20,TUR-Mollusca_Mediterranean_LiteratureData-1307,Columbella rustica,urn:lsid:marinespecies.org:taxname:139196,http://marinespecies.org/aphia.php?p=taxdetails&id=139196,Species,Columbella rustica,"(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=139196,Animalia,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Columbella,,rustica,,Kocatas 1978; Name in original file: Columbela rustica,HumanObservation,,TUR-Mollusca_Mediterranean_LiteratureData-1307,,,,,,,,,,17960543,,,,,,,,,,,,,,,,
43850467,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Izmir bay_1978_1-20,1978-01-01T00:00:00,winter,1978,,,,,,,,,,,,,,,,,,Izmir bay_1978_1-20,27.139167,,,38.418611,,,,,1,20,TUR-Mollusca_Mediterranean_LiteratureData-1308,Columbella rustica,urn:lsid:marinespecies.org:taxname:139196,http://marinespecies.org/aphia.php?p=taxdetails&id=139196,Species,Columbella rustica,"(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=139196,Animalia,Mollusca,Gastropoda,Neogastropoda,Columbellidae,Columbella,,rustica,,Kocatas 1978; Name in original file: Columbela rustica,HumanObservation,,TUR-Mollusca_Mediterranean_LiteratureData-1308,,,,,,,,,,17960543,,,,,,,,,,,,,,,,
43850468,2021-07-06T10:44:36.62,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=6701,,Mollusca fauna from the Mediterranean reef ecosystem (1170 habitat),Izmir bay_1978_1-20,1978-01-01T00:00:00,winter,1978,,,,,,,,,,,,,,,,,,Izmir bay_1978_1-20,27.139167,,,38.418611,,,,,1,20,TUR-Mollusca_Mediterranean_LiteratureData-158,Sphenia binghami,urn:lsid:marinespecies.org:taxname:140432,http://marinespecies.org/aphia.php?p=taxdetails&id=140432,Species,Sphenia binghami,"W. Turton, 1822",http://marinespecies.org/aphia.php?p=taxdetails&id=140432,Animalia,Mollusca,Bivalvia,Myida,Myidae,Sphenia,,binghami,,Kocatas 1978; Name in original file: Sphenia binghani,HumanObservation,,TUR-Mollusca_Mediterranean_LiteratureData-158,,,,,,,,,,17960543,,,,,,,,,,,,,,,,
